title,full_text,generated
카이사르의 내전,"기원전 47년, 카이사르는 이집트에서 출발하여 팔레스타인에서 폰투스의 파르나케스 2세를 이기고 로마로 귀환하기 전 그리스를 거쳐 승전보를 보냈다.",1
표창원,"박성중 의원의 '표창원 리스트는 인격모독' 발언에 대해 표창원, 진선미 의원들이 항의했고, 장제원, 표창원 의원 사이에 갈등이 발생하여 다른 의원들의 중재가 필요했고, 이후 표창원 의원은 예의에 어긋났지만 정치적 압박이 필요했다고 주장했다.",1
나혜석,예술 활동과 사회적 편견,1
모하메드 살라,"모하메드 살라는 엘 모카을룬 유소년 팀에서 2010년 5월 3일 만소우라와의 경기로 프로 데뷔를 하였고, 2010-11 시즌 동안 활약하며 주전 자리를 확고히 하고 2010년 12월 25일 알 알리SC와의 경기에서 첫 프로골을 기록했다.",1
대부 (칭호),"진나라 이후 지방 현의 장관을 대부라고 칭하며, 다른 나라들이 이를 본받게 되자 중국은 중앙집권적인 군현제로 전환하였다.",1
준자유 전자 모형,전자의 파동 함수와 위치 에너지를 푸리에 변환을 통해 정의한다.,1
오조니아,"자외선 살균은 환경 친화적이며, 바이러스, 박테리아, 기생충 등 다양한 병원균을 불활성화시키는 효과적인 방법으로, 유해물질과 염소나 살균 부산물과 같은 환경 오염 물질 제거에도 효과적이다.",1
시크한디,암바는 자살 후 판찰라 왕 드루파다의 딸 시크한디니로 태어나 남성으로 다시 태어나는 과정은 판본에 따라 다르게 풀이된다.,1
금융결제원,"금융공동망은 금융기관 간의 네트워크 연결을 통해 금융이용고객이 거래은행 방문 없이 다양한 금융 서비스를 편리하게 이용할 수 있도록 돕고 있으며, 이는 오프라인 결제 관행을 개선하고 전자 결제 확산과 새로운 금융 서비스 창출에 핵심적인 역할을 한다.",1
삼성물산과 제일모직의 합병,"제일모직과 삼성물산은 2023년 7월 17일 주주총회를 통해 9월 1일까지 합병을 완료할 계획을 수립했지만, 삼성물산 주주들의 반대 속에 시장 상황을 고려했을 때, 삼성물산 주주들에게는 손실이 우려되는 합병 비율(제일모직 1주당 삼성물산 0.3500885주)을 결정했다.",1
메탈리퍼,"2020년, 화약병기 시대의 종말을 알리는 징후를 보이며 레이저, 플라즈마, 초음파 등의 첨단 광학 및 초음파 병기가 등장하는 동시에, 항공기 산업 역시 제트 엔진에서 로켓 엔진으로의 혁신적인 변화를 맞이했지만, 예상치 못한 지구 환경 변화가 모든 발전을 막는 막대한 변화를 가져왔다.",1
창녕 남지읍 나룻배 전복 사고,"1969년 9월 17일, 추석을 10일 앞두고 창녕군 남지읍에서 출발한 나룻배가 기관 고장으로 급류에 휩쓸려 남지교에 부딪혀 침몰했다.",1
전국 고등학교 야구 선수권 대회에 관한 에피소드,"1919년 제5회 대회부터 결승전 폐회식에서 우승 학교와 준우승 학교 선수들이 장내를 일주하는 행사가 시작되었는데, 이는 당시 우승을 차지한 고베 제1 중학교의 업적을 기념하고 관중들에게 감사를 표하는 의미였다.",1
쿠퍼 스퀘어,"바우어리 3번가와 쿠퍼 스퀘어가 양방향으로 통행 가능한 도로이기 때문에, 승인된 트럭 통행까지 포함하여 교차로의 교통 흐름이 복잡해 보행자 횡단이 위험해졌고, 이를 해결하기 위해 뉴욕 시 교통국은 공원 확대와 지역 공원 조경 계획을 발표했다.",1
아르헨티나,"1852년 로사스 총독 축출 이후 중앙집권주의자와 연방주의자 사이의 갈등이 치열해져 국가 통합을 향한 논쟁이 시작되었고, 이는 결국 1865년의 전쟁으로 이어져 국가 통합을 강화시켰지만 파라과이를 멸망의 위기에 처하게 했다.",1
좌익 국민주의,우익 민족주의와의 차이점.,1
유승민 (정치인),"서울대 경제학과 졸업 후 한국개발연구원 연구원으로 활동하며 1987년 위스콘신 대학교에서 경제학 박사 학위를 취득한 이후, 산업조직론 전문가로서 재벌의 집중 현상을 비판하는 등 정책 연구 분야에서 주목받았으며, 이후 여의도연구소장을 역임하며 '정책 브레인'으로 평가받는다.",1
도코사헥사엔산,"최근 연구 결과, 도코사헥사엔산이 풍부한 생선기름 보충제가 산후우울증, 자녀의 인지 및 언어 발달, 망막색소변성증 치료에 미치는 효과에 대해서는 명확한 결론을 내리기 어렵다.",1
돈가스 (한국 요리),"한국 돈가스는 일본 돈가스와 달리 미리 자르지 않고 납작하고 얇은 고기를 사용하며, 소스를 따로 제공하지 않고 돈가스 위에 뿌려 먹고, 국보다는 수프와 함께 즐겨 먹는다.",1
그렉스,"그렉스의 마카로니 파이 폐지 결정에 대해 많은 스코틀랜드 소비자들이 반발하며 온라인 해시태그 운동을 벌이고, 심지어 스코틀랜드 의회에서 논의될 정도로 큰 논란이 되었다.",1
음의 지식,"음악 음향학은 음악의 모든 음향 현상을 연구하며, 음악과 음향 사이의 관계에 과학적 근거를 제공하는 학문으로, 악기, 음성, 청각, 음악 음향 등 다양한 측면을 음향물리학뿐 아니라 음향생리학, 음향심리학의 관점에서 탐구하며, 최근에는 음향 자체를 넘어 인간을 연구하는 방향으로 발전하고 있다.",1
정분,"1450년 세종대왕이 조종을 위해 건립한 진관사 수륙사는 역사적, 공적 가치가 훼손될 수 없는 존재이다.",1
윌리엄 웨스트모얼랜드,"전쟁 이후 웨스트모얼랜드는 육군 작전 참모의 비서, 제101공수사단장, 미국 육군사관학교 감독관, 제18공수군단장으로 다양한 군직을 수행했다.",1
마이클 커티즈,"비록 워너 브라더스와 함께 비용과 수익을 공유하는 계약을 맺었지만, 실적이 부진하여 1954년 이후로는 독립적으로 영화 제작을 이어나갔다.",1
교향악축제의 역대 참가 악단 목록,"김성기의 창작 관현악곡, 카미유 생상의 피아노 협주곡 2번(박순재 협연), 루트비히 판 베토벤의 교향곡 9번(박미혜, 방현희, 박세원, 고성현 협연)",1
요정의 동족살해,"모르고스가 가운데땅의 실질적인 지배자로서 실마릴을 손에 쥐고 있었기에, 그 희망을 되찾을 수 있는 베렌과 루시엔의 유일한 기회는 실마릴의 위치를 찾는 것이었지만, 잠시 동안 그들의 행방을 알지 못하다가 시리온 하구의 엘윙이 실마릴을 지니고 있다는 소문이 퍼져 난민을 공격했지만, 엘윙이 실마릴과 함께 절벽으로 뛰어내렸기 때문에 실마릴을 되찾지 못하게 되었다.",1
초성함대 세이저X,2005년 이후 샤크 대장의 뒤를 이어 미래를 예측하는 역할을 맡은 멤버다.,1
미쓰비시 F-2,"공중 폭격 지원 및 육해전 작전에 사용되는 장비로, 300갤런 증가 연료 탱크를 탑재할 수 있다.",1
모멘트 규모,"이 척도의 최대 값은 10.6이며, 이는 지구 지각이 완전히 파괴되는 가상의 지진 규모와 같다.",1
김해 김씨 (후김),김렴은 경순왕의 후손으로 고려시대에 벼슬이 봉어에까지 올랐고 김해군에 봉해져 후손들은 김해를 본관으로 삼았다.,1
히스토플라스마증,"검토 문서는 아프리카에서 히스토플라스마가 발견된 다양한 장소(닭 사육장, 박쥐, 박쥐 서식지, 토양)에 대한 정보와 영어, 프랑스어, 스페인어 등 다양한 언어 출처를 포함한 상세한 참조 목록을 제공한다.",1
인천축구전용경기장,"인천축구전용경기장은 대한민국 인천광역시에 위치한 축구 전용 경기장으로, 2012년부터 인천 유나이티드 FC의 홈 경기장으로 사용되며, 1m에 불과한 경기장과 관중석 간격으로 유명하다.",1
함세환,"형무 기간 이후 가족의 부재로 인해 대전에서 다른 출소 장기수들과 함께 살았고,  영화 《송환》에서는 노래와 춤 실력을 갖춘 엔터테이너로 묘사되었다.",1
이향숙 (수학자),"1986년 이화여자대학교에서 수학과 학사를 취득한 후, 이화여자대학교 대학원 수학과에서 1988년 석사학위를, Northwestern 대학교 대학원 수학과에서 1993년 박사학위를 받았습니다.",1
서울 노원 유나이티드 FC,"2009년 전국체육대회 서울특별시 예선 결승전에서 노원 험멜과 맞붙었지만, 연장전 끝에 2-3으로 패배하며 본선 진출에 실패했다.",1
베를린 남북 S반선,"침수 피해 사망자 수는 정확히 파악되지 않았고, 터널에서 발견된 시신 80~130구는 침수 이전 전투로 인한 사망자일 가능성도 배제할 수 없다.",1
태풍,"1984년에는 1일 예보만 가능했던 대한민국 기상청이 2011년부터는 5일 예보를 제공하며, 2019년에는 태풍 진로 예측 발표 간격을 12시간으로 단축하는 등 예보 서비스를 지속적으로 발전시켜왔다.",1
블록버스터 레코드,"Outsider가 설립한 레이블은 Outsider의 Sniper Sound 활동으로 잠시 침묵했지만, 2010년 말 활동을 재개하며 부활의 희망을 보였으나 2011년 10월 내부 문제로 해체되었다.",1
오 사다하루,"사다하루는 외타기 실력을 향상시켜 1968년부터 1970년까지 3년 연속 수위 타자 타이틀을 획득하며, 1969년과 1970년에는 2년 연속 MVP를 수상하는 등 뛰어난 활약을 펼쳤다.",1
민족화해협력범국민협의회,"민화협은 남북 정부의 통일 노력을 촉구하고, 통일 과정에서 남측 민간의 목소리를 대변하며 협력을 촉구했다.",1
미담장학회,"2021년 사우디아람코는 사우디아람코 코리아를 통해 서울, 울산, 대전 지역의 초, 중학생 300명을 대상으로 '지구 지키기 코딩 교실' MOU를 체결하고 진행하였다.",1
독일의 대외 관계,"독일은 아프가니스탄의 독립을 처음 인정한 국가 중 하나로, 이후 1935년부터  영국과 러시아에 대한 독립적인 입장을 취한 아프가니스탄과의 긴밀한 관계를 맺으며 카불에 대사관을 설치하고, 아프가니스탄 역시 베를린에 대사관과 본에 영사관을 두며 관계를 발전시켜왔다.",1
박태환,"병원측 변호인은 박태환이 T병원에서 남성호르몬, 성장호르몬, 비타민주사를 총 21회 투여받았다고 주장했지만, 박태환은 성장호르몬 주사를 한 번 맞았을 뿐 금지약물이라는 사실을 알지 못했다고 해명했다.",1
고자 (사상가),존경의 대상이 연장자일 때는 주로 겉모습이나 지위를 중시하기 때문이라고 주장한다.,1
제3SS기갑사단 토텐코프,헤어베르트 오토 길레 SS대장이 이끄는 제4 SS 기갑 군단에 소속된 병력들은 7월 초 모들린 근처의 바르샤바로 가는 통로를 차단한 후 그로드노 근처로 이동하라는 명령을 받았다.,1
도곤어파,"부두 도곤어는 몸보 도곤어와 어휘적으로 유사한 점에서 서부도곤어군에 속할 가능성이 있다는 주장과 왈로·쿰베 도곤어가 낭아 도곤어와 유사하며, 낭아 도곤어와 동일 언어일 수도 있다는 의심이 제기되었다.",1
상지대학교,"원주시의 대학 설립을 주도한 원흥묵 등이 중심이 되어 1955년 관서대의숙을 설립한 후, 여러 차례의 개편과 통합을 거쳐 현재의 상지대학교가 되었다.",1
의사결정 규범 모델,"리더는 하급자에게 문제를 맡기고 필요한 모든 정보와 지식을 제공하며, 결정과 책임은 하급자가 맡고 리더는 그 결과를 항상 지지한다.",1
생일도,"생일섬은 대한민국 남해안에 위치한 완도군 생일면에 속하는 인도가 있는 섬으로, 완도에서 동쪽으로 21.6km 떨어져 있으며, 2017년 한국관광공사에서 선정한 '휴가철 찾아가고 싶은 33섬' 중 하나다.",1
해피시티,"실제로 연료가 필요했는데, 연료비와 노동비를 합쳐 게임 내 이지랜드로 가려면 10만원 정도면 충분했다.",1
류병현,"충청북도 청주 출신으로,  1945년 일본군에 입대하여 광복을 목도한 그는 육군사관학교를 졸업하고 국방대학원, 미국 참모대학도 졸업하며 다양한 군사 지휘 및 참모직을 수행하며 군사 외교에도 능력을 발휘한 인물이다.",1
도박에 관한 죄,"대한민국 형법에 따르면, 재물을 이용한 도박은 범죄로 처벌받는다.",1
프리드리히 2세 (프로이센),"프리드리히는 실질적인 권력을 확고히 하기 위해 시민국가 이념을 실천하며 예술, 과학을 후원하고 산업을 발전시키는 데 힘썼다.",1
개웅산,"구로구 오류동과 개봉동 사이 천신마을 뒷산인 개웅산은 높이 125m의 완만한 산으로, 2006년 개웅산 근린공원 조성을 통해 팔각정, 배드민턴장, 휴게 시설, 운동 시설 등이 갖춰져 10만 명 이상의 시민들이 이용하고 있으며, 이용 인구는 매년 증가하고 있다.",1
